,first    name,laSt name,email address,city,DAte,DATETIME,age,credIt_card @#%company,STA@$te      ,$$,salary
9757,Kimberly,Miller,k_miller@outlook.com,Argos,02-01-2016,2016-01-02T12:28:09.588+05:30,42,MasterCard,Indiana,Female,$105k
9758,Amelia,Rodriguez,amelia.r.rodriguez30@ymail.com,Buckhead,18-11-2022,2022-11-18T03:44:55.490+05:30,27,Discover,Georgia,Female,$285k
9759,Megan,Brown,megan.brown@hotmail.com,Jay,15-02-2014,2014-02-15T17:11:59.444+05:30,38,Discover,Oklahoma,Female,$145k
9760,Aubrey,Hernandez,arhernandez16@yahoo.com,Dayton,14-01-2019,2019-01-14T21:51:18.749+05:30,46,MasterCard,Ohio,Female,$35k
9761,Kayla,Torres,kayla_lee_torres@outlook.com,Jones,19-06-2017,2017-06-19T01:50:56.402+05:30,53,MasterCard,Louisiana,Female,$85k
9762,Laura,Taylor,lntaylor@yahoo.com,Nassau,30-11-2016,2016-11-30T02:02:05.134+05:30,43,American Express,Delaware,Female,$185k
9763,Joshua,Richardson,joshua_edward_richardson@hotmail.com,Camp Hill,08-03-2010,2010-03-08T19:23:35.442+05:30,36,VISA,Pennsylvania,Male,$165k
9764,Sebastian,Ramirez,sebastian.ramirez@rocketmail.com,New Baltimore,28-09-2021,2021-09-28T18:10:29.959+05:30,22,Discover,Michigan,Male,$245k
9765,Charles,Thompson,charlest@rocketmail.com,Boston,28-05-2016,2016-05-28T16:27:29.789+05:30,49,MasterCard,Massachusetts,Male,$35k
9766,Alexis,Stewart,alexisstewart56@yahoo.com,Bristow,18-04-2013,2013-04-18T17:58:47.469+05:30,21,MasterCard,Oklahoma,Female,$45k
9767,Owen,Evans,owen.evans30@outlook.com,Fentress,31-05-2013,2013-05-31T17:34:44.081+05:30,24,VISA,Texas,Male,$85k
9768,Jennifer,James,j.l@live.com,Lake Winola,26-04-2022,2022-04-26T23:53:42.954+05:30,72,VISA,Pennsylvania,Female,$95k
9769,Audrey,Brooks,a.e.brooks@hotmail.com,New Haven,27-07-2020,2020-07-27T12:56:51.950+05:30,23,MasterCard,Connecticut,Female,$95k
9770,Mateo,Rogers,m_rogers90@yahoo.com,Disputanta,10-02-2014,2014-02-10T13:13:35.522+05:30,69,American Express,Virginia,Male,$245k
9771,Maria,Stewart,mariastewart@outlook.com,Corning,08-09-2021,2021-09-08T03:59:58.644+05:30,45,MasterCard,New York,Female,$125k
9772,Jack,Morris,j_morris@live.com,Grand Island,10-06-2016,2016-06-10T01:51:29.325+05:30,57,Discover,Florida,Male,$125k
9773,Nicole,Watson,nicole_watson@aol.com,Prospect Hill,05-01-2013,2013-01-05T07:33:15.764+05:30,46,VISA,North Carolina,Female,$245k
9774,Charles,Phillips,c.phillips@rocketmail.com,Brazeau,21-12-2012,2012-12-21T07:09:37.334+05:30,64,VISA,Missouri,Male,$65k
9775,Justin,Perez,justin_anthony_perez@hotmail.com,Waterbury,16-02-2014,2014-02-16T15:40:55.223+05:30,46,American Express,Connecticut,Male,$75k
9776,Eric,Taylor,e_e_taylor40@hotmail.com,Paulden,17-07-2018,2018-07-17T09:19:25.474+05:30,21,Discover,Arizona,Male,$125k
9777,Alexis,Gray,alexis_gray@aol.com,Ravenna,22-12-2016,2016-12-22T02:38:15.279+05:30,55,Discover,Nebraska,Female,$85k
9778,Aaron,Hernandez,aaron.a.hernandez@hotmail.com,Peterstown,28-02-2022,2022-02-28T16:00:51.410+05:30,30,MasterCard,West Virginia,Male,$245k
9779,Brandon,Roberts,b.roberts@outlook.com,Oradell,04-10-2019,2019-10-04T10:43:15.987+05:30,34,Discover,New Jersey,Male,$245k
9780,Robert,Walker,robert_matthew@rocketmail.com,Dumont,08-07-2017,2017-07-08T04:51:28.983+05:30,21,VISA,New Jersey,Male,$215k
9781,Isaac,Robinson,i_c_robinson@rocketmail.com,Homer,05-05-2022,2022-05-05T23:43:24.081+05:30,27,MasterCard,Alaska,Male,$245k
9782,Jason,Williams,jasonjosephwilliams@yahoo.com,White Mills,17-06-2013,2013-06-17T07:45:34.864+05:30,31,Discover,Pennsylvania,Male,$55k
9783,Katherine,King,k.m@yahoo.com,Whittier,30-06-2019,2019-06-30T15:43:09.906+05:30,33,MasterCard,Alaska,Female,$245k
9784,Katherine,Rodriguez,k_r_rodriguez@ymail.com,Hanapepe,14-02-2018,2018-02-14T08:19:22.352+05:30,26,VISA,Hawaii,Female,$55k
9785,Brian,Howard,bhoward@outlook.com,Midway,16-07-2016,2016-07-16T08:56:53.289+05:30,41,VISA,Georgia,Male,$105k
9786,Christina,Lewis,clewis2@outlook.com,Buffalo,27-06-2010,2010-06-27T11:05:16.860+05:30,27,MasterCard,South Dakota,Female,$85k
9787,Justin,Russell,jrussell@live.com,Wyatt,13-01-2023,2023-01-13T10:17:06.284+05:30,26,VISA,West Virginia,Male,$145k
9788,Ethan,Miller,ethan_t_miller@hotmail.com,Teton,09-04-2022,2022-04-09T11:21:11.924+05:30,47,Discover,Idaho,Male,$85k
9789,Allison,Turner,allisonlouturner@aol.com,Jonben,13-03-2021,2021-03-13T04:48:20.748+05:30,60,American Express,West Virginia,Female,$45k
9790,Kayla,Turner,kaylaturner@live.com,Ridgefield Park,19-12-2012,2012-12-19T13:54:45.113+05:30,53,American Express,New Jersey,Female,$245k
9791,Katherine,Anderson,katherine.anderson@aol.com,Kansas City,02-11-2018,2018-11-02T04:06:17.510+05:30,51,MasterCard,Missouri,Female,$105k
9792,Brandon,Howard,brandon_howard@ymail.com,Columbus,06-02-2010,2010-02-06T02:36:28.911+05:30,49,American Express,New Jersey,Male,$45k
9793,Rachel,Hughes,rachel_hughes@outlook.com,Spokane,07-12-2010,2010-12-07T20:39:08.314+05:30,34,American Express,Washington,Female,$85k
9794,Alyssa,Hall,ahall@yahoo.com,Fairfield,04-02-2016,2016-02-04T02:16:03.302+05:30,28,MasterCard,Idaho,Female,$185k
9795,Sofia,Young,smyoung@aol.com,D Hanis,08-10-2018,2018-10-08T12:48:22.709+05:30,42,VISA,Texas,Female,$165k
9796,Andrew,Long,aelong@gmail.com,Harvey,23-02-2013,2013-02-23T15:53:37.065+05:30,40,VISA,Iowa,Male,$245k
9797,Amelia,Lopez,amlopez@ymail.com,Andalusia,07-07-2015,2015-07-07T06:13:48.296+05:30,58,American Express,Alabama,Female,$215k
9798,Thomas,Hughes,thomasahughes@yahoo.com,Folsom,19-01-2011,2011-01-19T22:48:55.672+05:30,53,VISA,California,Male,$75k
9799,Claire,Flores,claire_flores@gmail.com,Hudson,19-10-2021,2021-10-19T21:35:39.898+05:30,20,Discover,Iowa,Female,$215k
9800,Jose,Ramirez,jm@hotmail.com,Greenwood,18-07-2013,2013-07-18T20:20:41.052+05:30,48,VISA,Virginia,Male,$165k
9801,Thomas,Ross,thomas_edward_ross@aol.com,Richmond,31-10-2020,2020-10-31T01:46:00.882+05:30,24,Discover,Virginia,Male,$55k
9802,Laura,Price,lauraprice@live.com,Joseph City,13-02-2020,2020-02-13T20:36:26.409+05:30,27,VISA,Arizona,Female,$75k
9803,Andrew,Coleman,a.coleman@outlook.com,Leesville,08-02-2015,2015-02-08T20:49:29.522+05:30,54,MasterCard,Ohio,Male,$185k
9804,Kimberly,Lee,k.lee@hotmail.com,Stonington,03-08-2019,2019-08-03T04:54:22.286+05:30,32,Discover,Maine,Female,$65k
9805,Jose,Taylor,jose.james.taylor@aol.com,Rillito,03-09-2012,2012-09-03T19:14:04.174+05:30,74,American Express,Arizona,Male,$145k
9806,Anthony,Brooks,abrooks@gmail.com,Huntsville,21-12-2014,2014-12-21T01:31:14.066+05:30,59,Discover,Texas,Male,$85k
9807,John,Griffin,john_griffin@rocketmail.com,Wewoka,27-07-2022,2022-07-27T21:12:17.257+05:30,51,American Express,Oklahoma,Male,$165k
9808,Aubrey,Campbell,aubrey_r_campbell@outlook.com,Wilkes Barre,26-01-2023,2023-01-26T00:56:20.400+05:30,48,VISA,Pennsylvania,Female,$185k
9809,Abigail,Brooks,abigail_m@outlook.com,Stirling City,09-11-2015,2015-11-09T19:59:14.401+05:30,56,Discover,California,Female,$185k
9810,Nathan,Hall,nathanhall@gmail.com,Kaysville,21-08-2017,2017-08-21T03:29:12.693+05:30,53,VISA,Utah,Male,$65k
9811,Tyler,Thompson,tyler_anthony_thompson@ymail.com,American Fork,10-05-2010,2010-05-10T07:12:03.698+05:30,20,VISA,Utah,Male,$95k
9812,Daniel,Green,daniel_alexander@ymail.com,Tallahassee,12-03-2018,2018-03-12T04:40:14.840+05:30,39,VISA,Florida,Male,$145k
9813,Abigail,Lee,abigail_jane_lee84@rocketmail.com,Ivanhoe,26-05-2013,2013-05-26T22:33:33.861+05:30,49,VISA,North Carolina,Female,$65k
9814,Kayla,Lopez,k.d.lopez@yahoo.com,Travelers Rest,28-01-2011,2011-01-28T11:44:38.508+05:30,75,American Express,South Carolina,Female,$75k
9815,Christina,Rodriguez,cmrodriguez@hotmail.com,Albany,23-01-2023,2023-01-23T16:31:10.384+05:30,56,Discover,New York,Female,$125k
9816,Tyler,Young,tyler@gmail.com,Santee,22-09-2012,2012-09-22T19:47:00.797+05:30,28,VISA,California,Male,$35k
9817,Austin,Bell,a_bell@aol.com,Salem,03-12-2014,2014-12-03T22:45:58.305+05:30,75,MasterCard,New Mexico,Male,$35k
9818,Kyle,Long,k_j_long@hotmail.com,Fultonville,17-07-2022,2022-07-17T10:03:32.838+05:30,70,American Express,New York,Male,$125k
9819,Sarah,Gray,sarahrgray@live.com,Fort Sheridan,09-06-2012,2012-06-09T01:25:16.791+05:30,36,VISA,Illinois,Female,$125k
9820,Alexander,Johnson,ajohnson64@aol.com,Hamburg,18-03-2012,2012-03-18T08:15:57.205+05:30,22,MasterCard,New Jersey,Male,$85k
9821,Gabriel,Brown,g_a_brown@hotmail.com,Mapleton Depot,05-06-2021,2021-06-05T14:30:26.868+05:30,50,MasterCard,Pennsylvania,Male,$165k
9822,Sarah,Russell,sarah.sue.russell@rocketmail.com,Flushing,24-01-2011,2011-01-24T00:09:11.336+05:30,32,VISA,New York,Female,$105k
9823,Alexander,Davis,alexanderadavis@gmail.com,Bellevue,24-05-2019,2019-05-24T14:52:28.562+05:30,71,American Express,Washington,Male,$45k
9824,Tyler,Cox,tyler_richard@aol.com,Boston,24-05-2017,2017-05-24T18:08:59.850+05:30,29,Discover,Massachusetts,Male,$55k
9825,Audrey,Young,audrey.jean.young@live.com,Gaithersburg,05-07-2013,2013-07-05T05:05:47.675+05:30,60,MasterCard,Maryland,Female,$105k
9826,Charlotte,Long,charlotte.long@ymail.com,Staples,24-11-2021,2021-11-24T09:01:42.238+05:30,76,MasterCard,Texas,Female,$55k
9827,Mateo,Powell,mpowell@yahoo.com,Albany,28-07-2022,2022-07-28T21:35:25.009+05:30,33,VISA,New York,Male,$285k
9828,Heather,Torres,heather_m_torres@outlook.com,Starr,12-04-2011,2011-04-12T11:36:25.952+05:30,73,American Express,South Carolina,Female,$55k
9829,Sara,Torres,s_l_torres@outlook.com,Pittsburgh,17-10-2014,2014-10-17T08:05:25.891+05:30,68,VISA,Pennsylvania,Female,$145k
9830,Audrey,Taylor,a_i_taylor98@hotmail.com,Omaha,26-06-2013,2013-06-26T18:17:45.085+05:30,30,MasterCard,Nebraska,Female,$165k
9831,Alexis,Griffin,alexis.griffin@live.com,La Pryor,28-09-2016,2016-09-28T17:48:35.183+05:30,62,VISA,Texas,Female,$85k
9832,Amber,Davis,amberdavis@rocketmail.com,Dowagiac,16-12-2021,2021-12-16T00:31:36.937+05:30,30,VISA,Michigan,Female,$215k
9833,Sophia,Phillips,s.phillips@yahoo.com,Clifton,04-08-2014,2014-08-04T00:47:19.994+05:30,36,MasterCard,Arizona,Female,$55k
9834,Eleanor,Jenkins,e.l.jenkins@live.com,Columbus Junction,09-04-2016,2016-04-09T05:01:43.664+05:30,72,American Express,Iowa,Female,$65k
9835,Aaron,Russell,aarussell@live.com,Clearfield,14-02-2020,2020-02-14T16:12:11.961+05:30,45,American Express,Utah,Male,$85k
9836,Heather,Morris,heather.morris@outlook.com,Vincennes,14-07-2014,2014-07-14T08:25:43.441+05:30,77,Discover,Indiana,Female,$245k
9837,Emily,White,emwhite36@yahoo.com,Crofton,05-04-2020,2020-04-05T19:50:54.700+05:30,28,MasterCard,Kentucky,Female,$125k
9838,Patrick,Gray,patrickgeorgegray46@gmail.com,Preston,01-11-2020,2020-11-01T22:05:34.613+05:30,28,MasterCard,Oklahoma,Male,$165k
9839,Justin,Davis,j.t.davis@gmail.com,Prairie City,12-10-2022,2022-10-12T18:25:43.521+05:30,46,Discover,Oregon,Male,$185k
9840,Layla,Phillips,layla.phillips31@gmail.com,Allendale,14-03-2015,2015-03-14T21:09:19.067+05:30,38,American Express,New Jersey,Female,$105k
9841,Brandon,Rodriguez,brandon_r_rodriguez@aol.com,Monterey,02-07-2018,2018-07-02T03:09:15.221+05:30,21,VISA,Indiana,Male,$285k
9842,Megan,Brooks,meganmaybrooks@gmail.com,Raleigh,27-04-2014,2014-04-27T10:51:07.252+05:30,70,VISA,North Carolina,Female,$55k
9843,John,Hall,john_hall@hotmail.com,Lee,27-01-2018,2018-01-27T06:52:21.729+05:30,76,Discover,Maine,Male,$95k
9844,Grace,Robinson,grobinson@yahoo.com,Detroit,06-01-2012,2012-01-06T08:07:53.576+05:30,71,Discover,Michigan,Female,$145k
9845,Taylor,Bell,taylorbell@live.com,Wilmot,22-12-2021,2021-12-22T00:18:32.477+05:30,63,VISA,Wisconsin,Female,$75k
9846,Charles,Lee,charleslee@ymail.com,Crossville,29-12-2015,2015-12-29T14:26:07.716+05:30,73,Discover,Alabama,Male,$285k
9847,Jessica,Thompson,jessica.thompson@aol.com,Winnabow,21-01-2010,2010-01-21T20:54:26.108+05:30,35,MasterCard,North Carolina,Female,$245k
9848,Julian,Rogers,j_rogers4@ymail.com,Post Falls,03-12-2016,2016-12-03T06:29:27.909+05:30,49,American Express,Idaho,Male,$75k
9849,Kelsey,Turner,kelsey.turner@hotmail.com,Toa Alta,11-11-2021,2021-11-11T07:42:35.064+05:30,65,VISA,Puerto Rico,Female,$75k
9850,Sean,Rodriguez,sean_eugene_rodriguez@hotmail.com,Almond,27-02-2017,2017-02-27T19:01:19.053+05:30,24,MasterCard,North Carolina,Male,$285k
9851,Amber,Collins,a_collins@live.com,Dinosaur,18-04-2015,2015-04-18T06:06:52.952+05:30,49,American Express,Colorado,Female,$145k
9852,Emma,Green,emmalgreen55@aol.com,Lake Butter,30-10-2020,2020-10-30T23:15:37.525+05:30,31,Discover,Florida,Female,$285k
9853,Dylan,Peterson,dylanjohnpeterson@live.com,Felton,14-09-2020,2020-09-14T23:08:41.950+05:30,56,Discover,Georgia,Male,$125k
9854,Sebastian,Taylor,sebastian_taylor13@outlook.com,Tacoma,03-05-2011,2011-05-03T23:14:10.923+05:30,72,American Express,Washington,Male,$75k
9855,Oliver,Flores,o_flores@rocketmail.com,Danbury,01-04-2015,2015-04-01T15:55:01.876+05:30,54,VISA,Nebraska,Male,$285k
9856,Layla,Bailey,l_bailey@rocketmail.com,West Orange,03-03-2018,2018-03-03T00:09:16.206+05:30,70,VISA,New Jersey,Female,$105k
9857,Charles,Jones,charles.david.jones@aol.com,Perkins,09-11-2013,2013-11-09T02:06:31.623+05:30,45,American Express,Oklahoma,Male,$65k
9858,William,Martinez,williammartinez58@yahoo.com,Stella,23-10-2012,2012-10-23T12:42:59.960+05:30,68,MasterCard,Missouri,Male,$85k
9859,Richard,Peterson,r.l.peterson33@rocketmail.com,Venetie,19-05-2015,2015-05-19T14:16:59.791+05:30,66,Discover,Alaska,Male,$105k
9860,Eleanor,Young,eleanoryoung@aol.com,Parsonsburg,29-05-2011,2011-05-29T03:58:30.429+05:30,67,VISA,Maryland,Female,$165k
9861,Joshua,Brown,joshuabrown39@rocketmail.com,Gardendale,10-11-2013,2013-11-10T20:36:40.206+05:30,49,Discover,Alabama,Male,$215k
9862,Thomas,Evans,thomas.evans34@hotmail.com,Bay Port,24-09-2017,2017-09-24T20:58:41.377+05:30,77,VISA,Michigan,Male,$95k
9863,Evelyn,Brooks,ebrooks@ymail.com,Bumpus Mills,02-01-2021,2021-01-02T11:51:34.724+05:30,61,VISA,Tennessee,Female,$285k
9864,Sean,Martinez,sean@gmail.com,Beaumont,02-06-2020,2020-06-02T08:47:14.790+05:30,23,American Express,California,Male,$75k
9865,Ryan,Morgan,r_morgan50@yahoo.com,Kenneth,12-11-2021,2021-11-12T02:24:25.459+05:30,44,MasterCard,Minnesota,Male,$125k
9866,Kaitlyn,Wilson,kaitlyn.grace.wilson@yahoo.com,Alexandria,13-04-2014,2014-04-13T23:26:48.547+05:30,54,American Express,Louisiana,Female,$35k
9867,Sarah,Hughes,sarah_hughes@aol.com,Coolidge,27-07-2013,2013-07-27T00:15:47.915+05:30,49,American Express,Kansas,Female,$55k
9868,Charlotte,Coleman,c.m.coleman@aol.com,Herod,18-11-2012,2012-11-18T20:26:20.029+05:30,21,VISA,Illinois,Female,$185k
9869,Erin,Baker,erin_baker@live.com,Mesa,02-09-2017,2017-09-02T09:17:59.282+05:30,37,Discover,Idaho,Female,$105k
9870,Rebecca,Price,rebecca.price73@live.com,Shady Spring,14-10-2018,2018-10-14T09:03:34.072+05:30,76,MasterCard,West Virginia,Female,$55k
9871,Matthew,Rogers,m.a@rocketmail.com,Buchanan,09-08-2010,2010-08-09T13:49:22.201+05:30,53,American Express,Tennessee,Male,$215k
9872,Andrew,Brooks,ambrooks@ymail.com,Middleboro,24-05-2016,2016-05-24T13:24:26.628+05:30,61,MasterCard,Massachusetts,Male,$75k
9873,Charlotte,Howard,choward@ymail.com,Kaaawa,10-06-2012,2012-06-10T02:22:15.343+05:30,23,American Express,Hawaii,Female,$45k
9874,Eric,Nelson,ericlnelson74@rocketmail.com,Toledo,02-03-2013,2013-03-02T12:36:14.780+05:30,46,Discover,Ohio,Male,$125k
9875,Timothy,Parker,timothyrichard@yahoo.com,Waco,05-03-2010,2010-03-05T07:58:22.608+05:30,69,American Express,Texas,Male,$145k
9876,Laura,Evans,l.r.evans@outlook.com,Dwarf,31-10-2022,2022-10-31T03:30:32.479+05:30,34,Discover,Kentucky,Female,$145k
9877,Austin,Murphy,ad@ymail.com,Cache,23-04-2012,2012-04-23T01:25:39.624+05:30,60,VISA,Illinois,Male,$55k
9878,Emily,Hughes,e.hughes56@aol.com,Duluth,14-02-2018,2018-02-14T09:56:27.366+05:30,75,Discover,Minnesota,Female,$75k
9879,Oliver,King,oliver_ray_king@yahoo.com,Thayer,06-08-2014,2014-08-06T08:41:35.412+05:30,33,Discover,Indiana,Male,$285k
9880,Dylan,Gonzales,d_gonzales@yahoo.com,Woodville,23-04-2017,2017-04-23T17:17:31.310+05:30,34,VISA,Virginia,Male,$185k
9881,Kyle,Griffin,k.griffin@yahoo.com,Letona,25-05-2016,2016-05-25T23:51:42.725+05:30,52,American Express,Arkansas,Male,$145k
9882,Matthew,Powell,matthew.powell@yahoo.com,Melrose,13-04-2021,2021-04-13T15:54:17.669+05:30,43,American Express,Connecticut,Male,$165k
9883,Rachel,Ward,r_a@yahoo.com,Paducah,24-02-2013,2013-02-24T23:24:19.452+05:30,35,MasterCard,Kentucky,Female,$185k
9884,Samuel,Wood,s.wood@rocketmail.com,Bloomington,08-03-2020,2020-03-08T02:27:58.344+05:30,23,VISA,Indiana,Male,$45k
9885,Megan,Jones,megan_e_jones@yahoo.com,Dulles,19-09-2017,2017-09-19T19:34:18.649+05:30,28,MasterCard,Virginia,Female,$55k
9886,Sara,Cooper,s_cooper@live.com,Dallas,10-10-2015,2015-10-10T19:41:31.639+05:30,65,American Express,Texas,Female,$145k
9887,Rebecca,Mitchell,rebecca_mitchell@live.com,Rural Hall,14-03-2021,2021-03-14T14:49:04.298+05:30,76,VISA,North Carolina,Female,$105k
9888,Aaron,Campbell,a.campbell94@live.com,Fluker,07-04-2017,2017-04-07T02:11:36.374+05:30,74,Discover,Louisiana,Male,$285k
9889,Brian,Ward,brian.wayne.ward92@gmail.com,Orlando,08-03-2015,2015-03-08T16:31:46.554+05:30,47,American Express,Florida,Male,$65k
9890,Gabriel,Thompson,gabrielmatthewthompson74@gmail.com,Calipatria,14-11-2018,2018-11-14T19:13:27.558+05:30,31,American Express,California,Male,$95k
9891,Mateo,Adams,mateo_adams@outlook.com,Centerville,13-02-2017,2017-02-13T23:31:47.639+05:30,55,VISA,Tennessee,Male,$65k
9892,Samuel,Johnson,s.johnson@hotmail.com,Fenton,19-09-2013,2013-09-19T06:30:31.499+05:30,27,American Express,Louisiana,Male,$65k
9893,Alyssa,Rivera,alyssarrivera@rocketmail.com,Lamar,16-05-2020,2020-05-16T17:34:14.999+05:30,52,Discover,Mississippi,Female,$55k
9894,Kayla,Hernandez,kayla.a.hernandez@ymail.com,Clarington,26-07-2022,2022-07-26T09:29:36.352+05:30,23,American Express,Pennsylvania,Female,$65k
9895,Oliver,Turner,oliver_james@ymail.com,Romney,22-11-2017,2017-11-22T15:46:04.438+05:30,74,VISA,West Virginia,Male,$75k
9896,Mark,Rodriguez,mark_w_rodriguez@ymail.com,Fox Lake,03-11-2016,2016-11-03T03:31:01.416+05:30,26,VISA,Illinois,Male,$145k
9897,Layla,Phillips,laylamayphillips@rocketmail.com,Tyler,27-10-2019,2019-10-27T18:34:49.599+05:30,33,VISA,Texas,Female,$75k
9898,Sara,Baker,s.baker@live.com,Jacksonport,04-03-2019,2019-03-04T23:55:48.429+05:30,72,American Express,Arkansas,Female,$185k
9899,Kaitlyn,Richardson,k.richardson@live.com,Dallas,31-12-2016,2016-12-31T08:13:28.396+05:30,63,MasterCard,Texas,Female,$55k
9900,Daniel,Stewart,dstewart@ymail.com,Murrayville,31-08-2016,2016-08-31T03:33:34.077+05:30,27,Discover,Georgia,Male,$245k
9901,Audrey,Mitchell,audrey.k.mitchell@gmail.com,Jasper,23-05-2021,2021-05-23T20:24:57.018+05:30,19,American Express,Ohio,Female,$185k
9902,Stephanie,Washington,stephanie_washington@live.com,Colfax,22-04-2013,2013-04-22T04:48:55.084+05:30,18,Discover,Washington,Female,$285k
9903,Adam,Cook,aacook@gmail.com,Sandoval,14-02-2017,2017-02-14T04:01:45.023+05:30,34,American Express,Illinois,Male,$215k
9904,Allison,Rogers,allison_j_rogers43@gmail.com,Glencoe,07-06-2012,2012-06-07T14:02:05.319+05:30,65,American Express,Missouri,Female,$75k
9905,Joshua,Lewis,joshualewis75@ymail.com,Winnebago,15-03-2012,2012-03-15T23:11:59.821+05:30,68,Discover,Illinois,Male,$215k
9906,Anna,Gonzales,a_n_gonzales@live.com,Fountain City,11-02-2018,2018-02-11T19:46:33.877+05:30,20,American Express,Wisconsin,Female,$125k
9907,Mark,Bryant,mark_bryant@ymail.com,Mill Spring,09-05-2018,2018-05-09T02:59:10.497+05:30,68,MasterCard,North Carolina,Male,$125k
9908,Austin,Johnson,austin.m@live.com,California City,21-12-2022,2022-12-21T06:06:59.560+05:30,32,Discover,California,Male,$215k
9909,Henry,Richardson,h.w@yahoo.com,Covington,09-08-2016,2016-08-09T06:31:04.477+05:30,72,American Express,Georgia,Male,$35k
9910,Aiden,Richardson,arichardson@hotmail.com,Port Charlotte,03-11-2014,2014-11-03T02:28:57.103+05:30,54,Discover,Florida,Male,$125k
9911,Benjamin,Wilson,benjamin_c_wilson32@aol.com,Birmingham,30-01-2010,2010-01-30T21:07:40.863+05:30,25,Discover,Alabama,Male,$65k
9912,Taylor,Diaz,taylor_diaz@ymail.com,La Jolla,29-10-2010,2010-10-29T17:51:14.005+05:30,24,VISA,California,Female,$245k
9913,Ethan,Lee,ethan_lee@ymail.com,Boulder,22-08-2019,2019-08-22T19:34:46.664+05:30,70,American Express,Colorado,Male,$35k
9914,Joshua,Lewis,jlewis@gmail.com,Oklahoma City,17-06-2015,2015-06-17T11:37:51.776+05:30,20,VISA,Oklahoma,Male,$95k
9915,Chelsea,Evans,chelsea.renee.evans39@gmail.com,Fresno,01-12-2012,2012-12-01T08:55:14.436+05:30,19,American Express,California,Female,$165k
9916,Jennifer,Martin,jmmartin34@rocketmail.com,Maple Shade,15-04-2017,2017-04-15T03:12:21.465+05:30,52,VISA,New Jersey,Female,$185k
9917,Amelia,Wilson,amelia@ymail.com,Mount Hope,20-01-2010,2010-01-20T00:36:27.832+05:30,26,VISA,Alabama,Female,$85k
9918,Kayla,Phillips,kayla_phillips@aol.com,Ionia,21-01-2017,2017-01-21T10:53:19.849+05:30,49,MasterCard,Missouri,Female,$145k
9919,Alexis,Sanchez,alexissanchez@ymail.com,Nichols,13-01-2010,2010-01-13T17:42:29.908+05:30,76,Discover,Wisconsin,Female,$75k
9920,Brian,Cook,brcook60@aol.com,Cincinnati,18-11-2010,2010-11-18T03:56:12.428+05:30,29,Discover,Ohio,Male,$125k
9921,Victoria,Reed,v_reed@hotmail.com,Max,22-03-2014,2014-03-22T20:02:54.756+05:30,18,American Express,North Dakota,Female,$245k
9922,Christopher,Walker,christopher_g_walker@aol.com,Strasburg,07-03-2011,2011-03-07T22:59:14.103+05:30,36,VISA,Virginia,Male,$245k
